SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,8,1,W0,MISA,10000,1123.314324,317.352493586289,0.231281071213129,0.927976466622956,1.28423364252465
3.01029995663981,1,8,1,W0,Infomax,0,3.092491,316.751168029145,0.107976765110399,0.72296400329235,0.745924556568833
3.01029995663981,1,8,2,W0,MISA,10000,1320.734333,318.097634989138,0.2463469433558,0.939154386281379,1.33455359894412
3.01029995663981,1,8,2,W0,Infomax,0,4.33659,317.91684073493,0.123437168145257,0.766978797674955,0.834218765593431
3.01029995663981,1,8,3,W0,MISA,10000,1648.746207,317.968867670171,0.199548670507603,0.890909020272662,1.16239024255968
3.01029995663981,1,8,3,W0,Infomax,0,4.785742,317.15640454728,0.0765512664090867,0.624120457105051,0.556584139403002
3.01029995663981,1,8,4,W0,MISA,10000,1728.827478,319.346071522065,0.211198690094164,0.906381914462414,1.21147432469157
3.01029995663981,1,8,4,W0,Infomax,0,4.755957,319.246627068964,0.128573643351175,0.770916033686965,0.855695885201645
3.01029995663981,1,8,5,W0,MISA,10000,1728.688091,318.293824415578,0.230025096222345,0.930778218871223,1.29301438920475
3.01029995663981,1,8,5,W0,Infomax,0,4.332412,317.530216874013,0.0901236178359606,0.66550473830514,0.628058105545028
3.01029995663981,1,8,6,W0,MISA,10000,1734.611709,319.743976673303,0.199821927367982,0.885291209407186,1.15861040442614
3.01029995663981,1,8,6,W0,Infomax,0,5.074144,319.702234172072,0.12157066198948,0.746352666911765,0.800231751645072
3.01029995663981,1,8,7,W0,MISA,10000,1727.812375,319.127804324619,0.22453520090626,0.921925811202701,1.26141673669732
3.01029995663981,1,8,7,W0,Infomax,0,4.724266,318.945290341811,0.11767145047213,0.748820519747593,0.794012379368217
3.01029995663981,1,8,8,W0,MISA,10000,1731.070895,318.072191761841,0.216066640341959,0.909110894637088,1.22732376443155
3.01029995663981,1,8,8,W0,Infomax,0,5.127257,317.565488926052,0.100447086767343,0.70482657996606,0.700543473098002
3.01029995663981,1,8,9,W0,MISA,10000,1722.945449,317.94570579219,0.222050860942451,0.920807964886468,1.25164538411871
3.01029995663981,1,8,9,W0,Infomax,0,5.644796,317.02333475053,0.084436530756584,0.646718332651388,0.59326639897324
3.01029995663981,1,8,10,W0,MISA,10000,1729.35556,319.583079723228,0.229740244549686,0.923534252154809,1.27807348160429
3.01029995663981,1,8,10,W0,Infomax,0,4.28579,319.29056420238,0.111056159156378,0.739258376212463,0.77275519399176
3.01029995663981,3,8,1,W0,MISA,1444,249.687887,435.079625709046,0.0146928023356627,0.157325893748273,0.0297963807920669
3.01029995663981,3,8,1,W0,Infomax,0,31.949186,436.054426587116,0.0214042597265102,0.271771998705336,0.0829871509081628
3.01029995663981,3,8,2,W0,MISA,1638,281.247484,435.57176197922,0.0147393635967843,0.157917053760208,0.0300082111210918
3.01029995663981,3,8,2,W0,Infomax,0,28.230945,437.085052270044,0.0293680791343852,0.367766424612437,0.164806245270814
3.01029995663981,3,8,3,W0,MISA,2703,465.167895,432.232392336507,0.0146891181100942,0.157291334039463,0.0297789473477221
3.01029995663981,3,8,3,W0,Infomax,0,32.136066,432.849334518833,0.0174013422635922,0.1976270937865,0.0442087428265618
3.01029995663981,3,8,4,W0,MISA,2322,410.067232,435.691638010463,0.0146861824472354,0.157206073141434,0.0297662443367273
3.01029995663981,3,8,4,W0,Infomax,0,32.817946,437.380798859696,0.0321137559585209,0.396596606682862,0.190251471889595
3.01029995663981,3,8,5,W0,MISA,2407,419.870584,433.930894896762,0.0148220516669817,0.157979450074367,0.029987555089126
3.01029995663981,3,8,5,W0,Infomax,0,19.308688,434.795028674145,0.0201956190028626,0.253477630060383,0.0726106979433718
3.01029995663981,3,8,6,W0,MISA,1658,292.830958,438.748249230465,0.0147570724882302,0.158177811389748,0.0300654105748683
3.01029995663981,3,8,6,W0,Infomax,0,28.051264,440.932745861056,0.0392890088138315,0.456171189069791,0.261521842770846
3.01029995663981,3,8,7,W0,MISA,2465,429.970674,436.78102009058,0.0147427288382894,0.157665046687092,0.0299280293843009
3.01029995663981,3,8,7,W0,Infomax,0,28.167869,438.878733814532,0.0389749659501872,0.44522381810435,0.245692742521368
3.01029995663981,3,8,8,W0,MISA,1879,336.385239,436.017736558225,0.0147446932383326,0.157030523703643,0.0297004018411056
3.01029995663981,3,8,8,W0,Infomax,0,18.755896,436.783289098836,0.0187803622772953,0.227885792958652,0.0583527872472638
3.01029995663981,3,8,9,W0,MISA,1424,251.900725,437.549061661088,0.0145697250445109,0.155976327925024,0.0294214713626584
3.01029995663981,3,8,9,W0,Infomax,0,12.182072,438.462643857407,0.0205284241994761,0.262510508811192,0.0792007193072919
3.01029995663981,3,8,10,W0,MISA,1665,295.471185,434.336628929115,0.0147972580401243,0.157997887188178,0.0300260794124634
3.01029995663981,3,8,10,W0,Infomax,0,30.063774,436.065399787447,0.0313677153083902,0.377401264103972,0.168684409299275
3.01029995663981,7,8,1,W0,MISA,5189,936.392743,389.947993102365,0.01627621637239,0.173546187865366,0.0420085084981034
3.01029995663981,7,8,1,W0,Infomax,0,32.149763,391.28952880338,0.0270939136023403,0.3381454967232,0.139636705267772
3.01029995663981,7,8,2,W0,MISA,5747,1031.472691,390.947069939991,0.0161342404139023,0.171746978690991,0.0416856067201352
3.01029995663981,7,8,2,W0,Infomax,0,27.105022,392.577007730905,0.0304478521211626,0.371686491660949,0.165703233556816
3.01029995663981,7,8,3,W0,MISA,10000,1768.959814,395.923241365595,0.201521640548398,0.898019665707645,1.16066861932123
3.01029995663981,7,8,3,W0,Infomax,0,31.641641,393.106497285451,0.0369309356534214,0.428172812842828,0.228264952053138
3.01029995663981,7,8,4,W0,MISA,2620,998.957344,388.307079043967,0.020875989966725,0.230246399312603,0.0754810477076038
3.01029995663981,7,8,4,W0,Infomax,0,26.882744,389.768320701335,0.0339951799120831,0.393601660088952,0.197788718962919
3.01029995663981,7,8,5,W0,MISA,10000,1801.76384,395.791652144471,0.17052918681768,0.847112194133652,1.01776856938018
3.01029995663981,7,8,5,W0,Infomax,0,5.887677,394.646078962109,0.0692501173875864,0.607581119827359,0.483602022707566
3.01029995663981,7,8,6,W0,MISA,7308,1310.447567,392.396765733475,0.0162670085803169,0.173696546478132,0.0422174790016423
3.01029995663981,7,8,6,W0,Infomax,0,31.648478,395.45293576967,0.0624144208212825,0.569835605753355,0.419987326084759
3.01029995663981,7,8,7,W0,MISA,4241,1584.246469,391.133159695088,0.0200227592850234,0.224414898633402,0.0723721968184321
3.01029995663981,7,8,7,W0,Infomax,0,31.684542,392.192917342328,0.0280109583105492,0.329358754556521,0.143238082224078
3.01029995663981,7,8,8,W0,MISA,2002,359.725359,390.990411143315,0.0162147776752746,0.172918018064928,0.0419288564480325
3.01029995663981,7,8,8,W0,Infomax,0,18.529994,394.308419031827,0.0736107906048058,0.61859184920786,0.504359648902934
3.01029995663981,7,8,9,W0,MISA,3060,633.585543,391.958198778071,0.0162808233402942,0.173687325181248,0.0421299322852196
3.01029995663981,7,8,9,W0,Infomax,0,28.211988,394.046302173567,0.0396319519993923,0.45347916109721,0.254773679176306
3.01029995663981,7,8,10,W0,MISA,4233,788.559406,393.357715309781,0.0163160642934079,0.174498488161186,0.0429685358039087
3.01029995663981,7,8,10,W0,Infomax,0,27.907068,395.340495569935,0.0374677034349695,0.435888097317137,0.235142867838761
