SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,3,1,W0,MISA,10000,1622.267704,319.560488355325,0.224986537435499,0.928503461796722,1.28426809679367
3.01029995663981,1,3,1,W0,Infomax,0,3.53308,318.903305425852,0.097396900121436,0.691709771246025,0.677381896355655
3.01029995663981,1,3,2,W0,MISA,10000,1622.643959,317.010646384113,0.20270870327825,0.891928458928971,1.17489267900724
3.01029995663981,1,3,2,W0,Infomax,0,4.3958,316.531541019178,0.0904386812166692,0.674128532338192,0.643790796186884
3.01029995663981,1,3,3,W0,MISA,10000,1609.866459,319.363309675344,0.221225782005167,0.921829225891129,1.25890825408084
3.01029995663981,1,3,3,W0,Infomax,0,4.109758,319.128515815015,0.117847442311172,0.746659974672041,0.79320118873632
3.01029995663981,1,3,4,W0,MISA,10000,1623.637923,316.30998351742,0.230963090619125,0.925729181010066,1.28235144831722
3.01029995663981,1,3,4,W0,Infomax,0,4.023997,315.79976787114,0.102078516477532,0.710729061549203,0.710184511923464
3.01029995663981,1,3,5,W0,MISA,10000,1640.561059,316.656805683782,0.21562012443215,0.909614573117296,1.23163580690847
3.01029995663981,1,3,5,W0,Infomax,0,6.622872,316.148149043249,0.0941390814975685,0.686958954607838,0.662131770408258
3.01029995663981,1,3,6,W0,MISA,10000,1617.04915,318.465883769399,0.215880906194746,0.914663737301753,1.23220138662848
3.01029995663981,1,3,6,W0,Infomax,0,4.148981,318.056432243872,0.11690868253752,0.740431639561265,0.778777240301582
3.01029995663981,1,3,7,W0,MISA,10000,1606.476745,316.603764329234,0.213614293962209,0.91546458690726,1.24163403287346
3.01029995663981,1,3,7,W0,Infomax,0,3.88614,316.535053417914,0.119485190477324,0.757702496209645,0.810638010307535
3.01029995663981,1,3,8,W0,MISA,10000,1607.383797,317.54461491789,0.207837347683977,0.903184602758029,1.20455920435977
3.01029995663981,1,3,8,W0,Infomax,0,5.137958,316.996441542412,0.0971539488928227,0.697492828542476,0.684758279679121
3.01029995663981,1,3,9,W0,MISA,10000,1631.259856,318.803035190253,0.226382597888511,0.919426389352967,1.25794520816455
3.01029995663981,1,3,9,W0,Infomax,0,4.55508,318.211513867883,0.0972997966201212,0.691212925627001,0.671426796340051
3.01029995663981,1,3,10,W0,MISA,10000,1638.937457,318.36025819659,0.213348637298677,0.903014079826224,1.2120687171907
3.01029995663981,1,3,10,W0,Infomax,0,4.059263,318.241970307693,0.119838148664144,0.744009077264532,0.784547744664839
3.01029995663981,3,3,1,W0,MISA,1537,257.252025,430.81020611001,0.0148655165760128,0.160606701252673,0.0306039815240113
3.01029995663981,3,3,1,W0,Infomax,0,25.235534,432.104548457476,0.0249850207330854,0.340410460467968,0.137648722024362
3.01029995663981,3,3,2,W0,MISA,1500,240.198038,432.467391165082,0.0148593376889166,0.160372439091884,0.0305196489040356
3.01029995663981,3,3,2,W0,Infomax,0,11.360559,433.866411742253,0.0268685533703606,0.352792692730945,0.152238641051998
3.01029995663981,3,3,3,W0,MISA,4827,803.84712,434.202711581836,0.014868898532691,0.160584938844636,0.0306167239534567
3.01029995663981,3,3,3,W0,Infomax,0,25.767471,436.580648322064,0.0434313313512717,0.482775318601685,0.288315240481908
3.01029995663981,3,3,4,W0,MISA,3077,500.615875,431.805398535638,0.0149191181423988,0.160866577793129,0.0307042615473017
3.01029995663981,3,3,4,W0,Infomax,0,20.285126,433.71296558778,0.0354186254906221,0.431972939031489,0.230491829209728
3.01029995663981,3,3,5,W0,MISA,1541,258.222364,431.337507813804,0.014851935990686,0.159966138301641,0.0303845204606443
3.01029995663981,3,3,5,W0,Infomax,0,28.351971,432.55227064182,0.0237056607220817,0.307393665726795,0.110955179075521
3.01029995663981,3,3,6,W0,MISA,2905,485.380346,432.073164313756,0.0148502611113379,0.160602748211936,0.0305853477464646
3.01029995663981,3,3,6,W0,Infomax,0,25.816856,434.256786190159,0.0398840206674129,0.458286522566169,0.262411786471291
3.01029995663981,3,3,7,W0,MISA,2859,462.157229,431.168564583248,0.0149697607027057,0.161408617953464,0.0308417171197821
3.01029995663981,3,3,7,W0,Infomax,0,27.48487,433.577339371847,0.0456318395365018,0.490139696369381,0.30497949456049
3.01029995663981,3,3,8,W0,MISA,10000,1637.775324,439.950468636319,0.184378928876329,0.873527517249661,1.07839651767624
3.01029995663981,3,3,8,W0,Infomax,0,27.668168,436.823242748827,0.0318903944110084,0.392130761484454,0.181134887054013
3.01029995663981,3,3,9,W0,MISA,5600,897.012122,431.895222718714,0.0148944085758865,0.161056567888461,0.0307585549927651
3.01029995663981,3,3,9,W0,Infomax,0,23.833934,433.2853786775,0.0266246783607572,0.334630950786067,0.128312859312838
3.01029995663981,3,3,10,W0,MISA,2863,457.935088,433.24226014633,0.0149358394116392,0.161150513571484,0.0308044709390169
3.01029995663981,3,3,10,W0,Infomax,0,23.727362,434.032837322442,0.0191681006018449,0.238184422666758,0.0640389196436679
3.01029995663981,7,3,1,W0,MISA,1951,410.458245,389.285110124907,0.0160835437891537,0.173351595808295,0.0410537056965741
3.01029995663981,7,3,1,W0,Infomax,0,4.268278,392.093234522739,0.0569856433936671,0.554108390723833,0.400555340046866
3.01029995663981,7,3,2,W0,MISA,3406,778.47019,388.617550660055,0.0161852300434193,0.1738530230036,0.0412790892745283
3.01029995663981,7,3,2,W0,Infomax,0,27.10652,390.556956526357,0.0390725545680958,0.441457464891497,0.246477922173847
3.01029995663981,7,3,3,W0,MISA,2383,412.023709,391.591627145678,0.0161665703613257,0.173920581817753,0.0413960273277016
3.01029995663981,7,3,3,W0,Infomax,0,24.537201,392.304429520212,0.0193866308016195,0.227433466104573,0.0638599536076287
3.01029995663981,7,3,4,W0,MISA,2751,492.829329,389.063025645956,0.0161545053543886,0.174170194655209,0.0413402518638295
3.01029995663981,7,3,4,W0,Infomax,0,25.435182,390.582819508543,0.0286103475840526,0.345911467471535,0.142878856631716
