SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,2,9,W0,RE+MISA,262,4107.090489,4596.80200454946,0.00524046707526869,0.0473349662387687,0.101195017162403
3.01029995663981,1,2,9,W0,RE+IVA-L bkt,1048,1965.215825,4636.77934328625,0.281382427852316,0.881338568842321,0.809460123063871
3.01029995663981,1,2,9,W0,gPCA+MISA,452,7711.828326,1591.25447391781,0.00524043223747769,0.0473362341748102,0.101194065657676
3.01029995663981,1,2,9,W0,gPCA+IVA-L bkt,1808,5362.570757,1593.14414558633,0.0106903658220424,0.190892144113296,0.106135051592217
3.01029995663981,3,2,9,W0,RE+MISA,257,4001.394971,7299.31497362588,0.00452826187180994,0.0407234317028402,0.00943382810469706
3.01029995663981,3,2,9,W0,RE+IVA-L bkt,1028,1664.023532,7330.05881594183,0.136649783220516,0.745757529243403,0.394434017692558
3.01029995663981,3,2,9,W0,gPCA+MISA,293,3819.886899,1564.51296137008,0.00451860288265173,0.0406213123182551,0.00942226899258025
3.01029995663981,3,2,9,W0,gPCA+IVA-L bkt,1172,1809.120962,1565.65917215222,0.00774205674252121,0.0688385926130344,0.0131213410197311
3.01029995663981,7,2,9,W0,RE+MISA,242,3218.473862,6691.53801008148,0.00492058016856784,0.0442505702585219,0.0177807922362063
3.01029995663981,7,2,9,W0,RE+IVA-L bkt,968,1529.965135,6721.76959811862,0.15645748334111,0.759606812111446,0.479082996313427
3.01029995663981,7,2,9,W0,gPCA+MISA,237,2959.466368,1568.69110842371,0.00491516303199217,0.0441855512519278,0.017763386200081
3.01029995663981,7,2,9,W0,gPCA+IVA-L bkt,948,1441.876081,1572.92650835997,0.0119917496558769,0.23330455954047,0.0238332083832038
3.01029995663981,15,2,9,W0,RE+MISA,341,5316.496844,6436.41482593494,0.00839960388530224,0.0792880554666409,0.0291627829753822
3.01029995663981,15,2,9,W0,RE+IVA-L bkt,1364,2107.322055,6457.58255610686,0.0950754164195196,0.661427640184974,0.290452621387114
3.01029995663981,15,2,9,W0,gPCA+MISA,336,4248.537923,1575.04780724848,0.00692245342499613,0.0853243170507929,0.0279548341134763
3.01029995663981,15,2,9,W0,gPCA+IVA-L bkt,1344,2043.387417,1577.09685423486,0.0106659492236999,0.17514970733032,0.0329218719898781
30,7,2,9,W0,RE+MISA,358,7252.064713,6510.28992531463,0.00604026793507781,0.056023873286789,0.00314878864039003
30,7,2,9,W0,RE+IVA-L bkt,1432,2405.504132,6525.07209134405,0.0500545795685372,0.525797593539351,0.124588251043146
30,7,2,9,W0,gPCA+MISA,258,3680.925224,1561.83227333097,0.00444293143837143,0.0399323445860865,0.00228677310799208
30,7,2,9,W0,gPCA+IVA-L bkt,1032,1483.746727,1564.97513636258,0.0101363225069947,0.210021115494007,0.00605510156031297
10,7,2,9,W0,RE+MISA,358,7007.021573,6523.1086142014,0.00928138922659276,0.0892434331789173,0.0114086655320909
10,7,2,9,W0,RE+IVA-L bkt,1432,2084.7043,6537.7395580246,0.050551383974862,0.508977858970062,0.118005715016072
10,7,2,9,W0,gPCA+MISA,266,3318.989599,1564.45878256571,0.00470917429020246,0.0705431497768825,0.00748582284745525
10,7,2,9,W0,gPCA+IVA-L bkt,1064,1648.753729,1565.67867675443,0.00854773226574836,0.141786707689636,0.0114200968940776
3.01029995663981,7,2,9,W0,RE+MISA,447,9756.996686,6546.10534029427,0.01345642039141,0.198717302477693,0.0262190056110048
3.01029995663981,7,2,9,W0,RE+IVA-L bkt,1788,2587.240055,6555.90435416009,0.0375120903146129,0.439630748872817,0.08717928153398
3.01029995663981,7,2,9,W0,gPCA+MISA,241,3065.973024,1568.69110870129,0.00491519232209363,0.0441859402581753,0.0177635445344093
3.01029995663981,7,2,9,W0,gPCA+IVA-L bkt,964,1429.746653,1572.92903158699,0.0122091830682363,0.250120737391939,0.023737454847979
0.457574905606751,7,2,9,W0,RE+MISA,362,5338.902099,6595.04824044157,0.0170361434459823,0.209267307908091,0.0661956036685807
0.457574905606751,7,2,9,W0,RE+IVA-L bkt,1448,2072.13266,6620.93493632251,0.1675923329087,0.75779015443814,0.506955885766368
0.457574905606751,7,2,9,W0,gPCA+MISA,312,3302.813025,1580.37978092772,0.00652216686978537,0.0595433898677559,0.0467967568173731
0.457574905606751,7,2,9,W0,gPCA+IVA-L bkt,1248,1642.396408,1582.43522426534,0.0102105081997866,0.151389118601805,0.0522764903571802
0.0043451177401773,7,2,9,W0,RE+MISA,325,3692.264493,7530.03564359027,0.0708917224120009,0.583562828085288,0.489608820589749
0.0043451177401773,7,2,9,W0,RE+IVA-L bkt,1300,1735.049381,7569.27137110791,0.551050996613475,0.983766610619148,1.30594382389286
0.0043451177401773,7,2,9,W0,gPCA+MISA,429,4477.641979,1646.02067683168,0.0212391423882057,0.216857865670603,0.319755732724005
0.0043451177401773,7,2,9,W0,gPCA+IVA-L bkt,1716,2228.769814,1656.17784628086,0.137370457054316,0.655115032614283,0.615973987911494
