SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,7,3,W0,RE+MISA,247,3493.355304,4597.32115030735,0.00523298904216236,0.0474061463199189,0.101037637573725
3.01029995663981,1,7,3,W0,RE+IVA-L bkt,988,1641.911001,4630.36057514818,0.235985962526865,0.838206062643814,0.724352639998831
3.01029995663981,1,7,3,W0,gPCA+MISA,287,4702.215552,1591.17303945985,0.00523223407011379,0.0473977141005069,0.101034078878051
3.01029995663981,1,7,3,W0,gPCA+IVA-L bkt,1148,4081.335526,1594.76156433381,0.0130993794868922,0.216122710284147,0.109511592074933
3.01029995663981,3,7,3,W0,RE+MISA,314,6886.459875,7319.16129484715,0.00451037071677987,0.0407203508105273,0.0094864239576935
3.01029995663981,3,7,3,W0,RE+IVA-L bkt,1256,3501.772673,7341.43783829861,0.0949146832852719,0.652687505830608,0.29152039323845
3.01029995663981,3,7,3,W0,gPCA+MISA,325,6587.833132,1564.38698081162,0.00449482851338129,0.0405560561966147,0.00946192573857529
3.01029995663981,3,7,3,W0,gPCA+IVA-L bkt,1300,5738.51088,1567.0583975444,0.00954297687028932,0.176977482377538,0.0135284160807934
3.01029995663981,7,7,3,W0,RE+MISA,325,6562.943635,6714.22416672906,0.00488595808462799,0.0440873111493576,0.0175547548508006
3.01029995663981,7,7,3,W0,RE+IVA-L bkt,1300,7015.351989,6731.67539682684,0.0633048851956147,0.558797404772392,0.166152120198677
3.01029995663981,7,7,3,W0,gPCA+MISA,223,4068.972376,1568.85771475738,0.00506509347303226,0.0718130673135595,0.0177159887974065
3.01029995663981,7,7,3,W0,gPCA+IVA-L bkt,892,4623.641232,1571.80169581228,0.0108251785198308,0.200664989719733,0.0228784822535748
3.01029995663981,15,7,3,W0,RE+MISA,245,5368.285812,6461.71617053974,0.00801634685362467,0.0756197259851269,0.0275269142043388
3.01029995663981,15,7,3,W0,RE+IVA-L bkt,980,2444.155025,6495.66464709125,0.193621652570766,0.817045205144114,0.569340391743009
3.01029995663981,15,7,3,W0,gPCA+MISA,367,7588.884729,1574.22626196024,0.00661117368364981,0.0608043909037324,0.0266924486742717
3.01029995663981,15,7,3,W0,gPCA+IVA-L bkt,1468,4475.12714,1578.21638795151,0.0141693231698169,0.298872813372633,0.0335166159441149
30,7,7,3,W0,RE+MISA,566,37504.552714,6483.97548583268,0.00805070412616507,0.077117321388201,0.00385774237518355
30,7,7,3,W0,RE+IVA-L bkt,2264,8361.890813,6487.06483458136,0.0126222400016914,0.216596288194953,0.0078227688883834
30,7,7,3,W0,gPCA+MISA,311,6162.522926,1561.75629152377,0.00442287904322037,0.0398875643744975,0.00229271832750078
30,7,7,3,W0,gPCA+IVA-L bkt,1244,2984.008591,1564.86783787275,0.010023353254472,0.194558173471101,0.00618895776703154
10,7,7,3,W0,RE+MISA,751,57617.30435,6515.03503443922,0.0103769722204643,0.102197620810588,0.0122291499939939
10,7,7,3,W0,RE+IVA-L bkt,3004,10609.420466,6519.32352199014,0.0159366897529488,0.284847817085671,0.0171588770864572
10,7,7,3,W0,gPCA+MISA,289,5455.802679,1563.93601830493,0.00451298765447813,0.0407028371849935,0.00730444720041756
10,7,7,3,W0,gPCA+IVA-L bkt,1156,3636.327138,1566.9060418396,0.0104368177496407,0.207173102624883,0.0119082539652258
3.01029995663981,7,7,3,W0,RE+MISA,336,11423.710886,6538.71229741484,0.0137270761701697,0.161499260602957,0.0287017467176029
3.01029995663981,7,7,3,W0,RE+IVA-L bkt,1344,5366.514172,6563.56221001262,0.131548788103904,0.728147567063108,0.379280802750999
3.01029995663981,7,7,3,W0,gPCA+MISA,228,4488.021004,1568.85771254542,0.0050642948802923,0.071630801370458,0.0177155751756752
3.01029995663981,7,7,3,W0,gPCA+IVA-L bkt,912,5028.276324,1572.17935448532,0.0121729483171465,0.249712303510466,0.0233641688139932
0.457574905606751,7,7,3,W0,RE+MISA,631,20670.657217,6589.87117912063,0.0164616833687874,0.16280272424628,0.0648663736725643
0.457574905606751,7,7,3,W0,RE+IVA-L bkt,2524,9320.239037,6597.39459386052,0.0317651284425408,0.389167936997675,0.099663358310951
0.457574905606751,7,7,3,W0,gPCA+MISA,316,4827.242513,1579.89556569427,0.00643272114599497,0.0588238371786483,0.0461722219550258
0.457574905606751,7,7,3,W0,gPCA+IVA-L bkt,1264,5714.334523,1581.7462621247,0.0102326686434592,0.16627770879659,0.0514647072117185
0.0043451177401773,7,7,3,W0,RE+MISA,494,8817.53861,7546.44565506241,0.0399140590205574,0.416671839342262,0.377590351678509
0.0043451177401773,7,7,3,W0,RE+IVA-L bkt,1976,7399.541876,7584.05965898668,0.528401944561629,0.982124037865923,1.30764783042161
0.0043451177401773,7,7,3,W0,gPCA+MISA,400,6171.989203,1645.44707076156,0.0216574972838463,0.236219325080602,0.320739043347756
0.0043451177401773,7,7,3,W0,gPCA+IVA-L bkt,1600,3588.204533,1656.9130325837,0.140609423407005,0.680045803819055,0.632798664795635
