SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,3,10,W0,RE+MISA,279,5639.235165,4597.56044015082,0.00521081635189698,0.0470944048326329,0.101119356684887
3.01029995663981,1,3,10,W0,RE+IVA-L bkt,1116,2419.00236,4633.98051734331,0.261817436148124,0.866474263212688,0.79135926589071
3.01029995663981,1,3,10,W0,gPCA+MISA,284,5127.937088,1591.12593912009,0.00520993820791087,0.0470888652214262,0.101116854268207
3.01029995663981,1,3,10,W0,gPCA+IVA-L bkt,1136,2616.552731,1593.69314812936,0.0114966857520887,0.19651566383122,0.107028100285298
3.01029995663981,3,3,10,W0,RE+MISA,215,5139.634976,7302.24210356587,0.00541247635192484,0.150477636732946,0.0146684307323497
3.01029995663981,3,3,10,W0,RE+IVA-L bkt,860,1916.451901,7345.96105358768,0.244305081846078,0.866467233681497,0.685117549867224
3.01029995663981,3,3,10,W0,gPCA+MISA,252,4659.778358,1564.43464385217,0.00451890208287844,0.040682162918999,0.00951082024779981
3.01029995663981,3,3,10,W0,gPCA+IVA-L bkt,1008,2706.35054,1567.72534241249,0.00995258359505161,0.181803367461455,0.0142871958563564
3.01029995663981,7,3,10,W0,RE+MISA,245,3210.342929,6690.64196616951,0.00524227543976504,0.0476379189351,0.0177794733735444
3.01029995663981,7,3,10,W0,RE+IVA-L bkt,980,1394.648144,6724.29387575908,0.185877004880277,0.803707326856673,0.523427847284399
3.01029995663981,7,3,10,W0,gPCA+MISA,354,3357.681272,1568.6386286717,0.00493081326492168,0.0443978901598739,0.0177144246102128
3.01029995663981,7,3,10,W0,gPCA+IVA-L bkt,1416,1964.401691,1572.1988788331,0.0115659833175005,0.250752954111479,0.0229354130589345
3.01029995663981,15,3,10,W0,RE+MISA,500,16692.870406,6437.4334651991,0.00961725795284387,0.09192700745945,0.028950864612675
3.01029995663981,15,3,10,W0,RE+IVA-L bkt,2000,2779.895916,6441.90934904383,0.0162398820425765,0.263400122088452,0.0353798214480836
3.01029995663981,15,3,10,W0,gPCA+MISA,329,3161.176718,1574.72160865471,0.00677509868273829,0.0622195133461674,0.0270303766358926
3.01029995663981,15,3,10,W0,gPCA+IVA-L bkt,1316,1822.147863,1577.4406592246,0.0113075960381675,0.216024683879679,0.0324309503810138
30,7,3,10,W0,RE+MISA,333,5793.787957,6486.58108040502,0.00648715699781126,0.060812833162092,0.00318790660173662
30,7,3,10,W0,RE+IVA-L bkt,1332,1867.87425,6508.96401202965,0.0828222388346926,0.634201645911553,0.203311246903201
30,7,3,10,W0,gPCA+MISA,262,2447.634908,1561.76237394475,0.00445165134230113,0.0400615250201452,0.002361646320171
30,7,3,10,W0,gPCA+IVA-L bkt,1048,1453.242867,1563.76664693552,0.00849557849165193,0.115926007184726,0.00583221523427246
10,7,3,10,W0,RE+MISA,349,5056.823225,6513.20474997084,0.00912641503329437,0.0878120129860691,0.010685583424346
10,7,3,10,W0,RE+IVA-L bkt,1396,1948.086655,6533.4379162467,0.0829879475528108,0.615467794708743,0.216762577368786
10,7,3,10,W0,gPCA+MISA,291,2742.124933,1564.00887886366,0.00454293899756115,0.0408875723945873,0.00745613586736327
10,7,3,10,W0,gPCA+IVA-L bkt,1164,1612.757464,1566.93226056898,0.0107002185685611,0.221105491311707,0.012045469756444
3.01029995663981,7,3,10,W0,RE+MISA,288,3712.508237,6534.19050316111,0.0116971223969984,0.113534188552486,0.0246765807803717
3.01029995663981,7,3,10,W0,RE+IVA-L bkt,1152,1617.847525,6567.75583392844,0.193021905154698,0.811210696524996,0.574774078690087
3.01029995663981,7,3,10,W0,gPCA+MISA,312,2970.818748,1568.6386294394,0.00493087178661298,0.0443982514274767,0.0177144445189688
3.01029995663981,7,3,10,W0,gPCA+IVA-L bkt,1248,1729.571857,1572.64448295295,0.0122427376701613,0.26635674626047,0.0234802611516132
0.457574905606751,7,3,10,W0,RE+MISA,702,10458.747658,6590.95657791673,0.0153288336482777,0.149419146462384,0.0609124948333615
0.457574905606751,7,3,10,W0,RE+IVA-L bkt,2808,3877.081729,6596.38169012889,0.0223424544991957,0.284466264901367,0.0715030558980916
0.457574905606751,7,3,10,W0,gPCA+MISA,480,4613.190443,1580.35695757781,0.00656324746958224,0.0599603231180252,0.0463744058527253
0.457574905606751,7,3,10,W0,gPCA+IVA-L bkt,1390,1980.104232,1581.62175920992,0.00910830824849076,0.0810593312108716,0.0512830189296185
0.0043451177401773,7,3,10,W0,RE+MISA,369,4111.021324,7528.79444303777,0.0462150850154863,0.449622159071324,0.408064210294805
0.0043451177401773,7,3,10,W0,RE+IVA-L bkt,1476,2078.498491,7568.42035349577,0.542183159886426,0.982473761504409,1.30155113243883
0.0043451177401773,7,3,10,W0,gPCA+MISA,533,5131.858574,1645.80369756371,0.020577421526197,0.192734460398659,0.318767629908058
0.0043451177401773,7,3,10,W0,gPCA+IVA-L bkt,2132,2914.662769,1654.85728748656,0.109052170116859,0.608514674524016,0.555386315298495
