SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,10,5,W0,RE+MISA,208,3070.771425,4598.22955541555,0.00568457610747066,0.123525742250456,0.101265985347102
3.01029995663981,1,10,5,W0,RE+IVA-L bkt,832,1372.808843,4644.32267038501,0.32613212173696,0.923110482462082,0.923700730958337
3.01029995663981,1,10,5,W0,gPCA+MISA,308,4751.908916,1591.44106002739,0.0054344583764003,0.077769033433343,0.10119407972231
3.01029995663981,1,10,5,W0,gPCA+IVA-L bkt,1232,2734.096041,1593.83898107316,0.011793550922044,0.221130983028921,0.10687434916671
3.01029995663981,3,10,5,W0,RE+MISA,236,3354.362154,7298.21518199872,0.00449827902225703,0.0404928992153482,0.00957068980138254
3.01029995663981,3,10,5,W0,RE+IVA-L bkt,944,2614.202675,7338.41918316782,0.205956203254217,0.833627102472034,0.620865389523668
3.01029995663981,3,10,5,W0,gPCA+MISA,325,4754.450163,1564.31487744296,0.00448337597452898,0.0403197350227395,0.00955839671670744
3.01029995663981,3,10,5,W0,gPCA+IVA-L bkt,1300,2122.885246,1566.52300376193,0.00888968007680744,0.139034763687621,0.0136183697579757
3.01029995663981,7,10,5,W0,RE+MISA,239,3695.583772,6690.51246871643,0.00488909387501513,0.043973303517016,0.018033686811165
3.01029995663981,7,10,5,W0,RE+IVA-L bkt,956,1615.828288,6720.14869010139,0.136210436926978,0.741117331734317,0.41598012523073
3.01029995663981,7,10,5,W0,gPCA+MISA,291,4594.880622,1568.53694734387,0.00488571510465067,0.0439449048032134,0.0180239122705088
3.01029995663981,7,10,5,W0,gPCA+IVA-L bkt,1164,2042.243727,1569.70271150467,0.00805132595878724,0.071543856778267,0.0224839365863772
3.01029995663981,15,10,5,W0,RE+MISA,255,4211.18329,6436.82019092341,0.00818017179329249,0.076687857871981,0.0291462368316611
3.01029995663981,15,10,5,W0,RE+IVA-L bkt,1020,1710.262381,6475.93361120442,0.234791983433791,0.858276471239515,0.674480908496122
3.01029995663981,15,10,5,W0,gPCA+MISA,406,5834.064486,1574.60966641921,0.00671387028842631,0.0616540872105627,0.027884574773092
3.01029995663981,15,10,5,W0,gPCA+IVA-L bkt,1440,3334.435819,1575.91424043359,0.00907589498750594,0.0807062299613593,0.0324807054251102
30,7,10,5,W0,RE+MISA,471,17952.166258,6472.20134940715,0.00697837199576303,0.0669071759909367,0.00354245403261477
30,7,10,5,W0,RE+IVA-L bkt,1884,3542.154103,6477.36083698343,0.0145222826398088,0.252194975394393,0.0101471834136027
30,7,10,5,W0,gPCA+MISA,278,4258.209538,1561.62670807334,0.00440996594735539,0.0396408202193478,0.00228535718029832
30,7,10,5,W0,gPCA+IVA-L bkt,1112,2547.934075,1565.16332855742,0.0103964889124317,0.210213942574594,0.00621474500977359
10,7,10,5,W0,RE+MISA,321,9799.981054,6495.12392017101,0.00975950697151155,0.0957343553797128,0.012227834170355
10,7,10,5,W0,RE+IVA-L bkt,1284,3094.642392,6520.31320820789,0.111560471785875,0.698650873683855,0.315858074400652
10,7,10,5,W0,gPCA+MISA,223,3445.408257,1563.88735649436,0.00450084192240006,0.0404636810743755,0.00747186724769544
10,7,10,5,W0,gPCA+IVA-L bkt,892,3533.705239,1568.77899073279,0.0126166566564578,0.253137769001711,0.0132138644769637
3.01029995663981,7,10,5,W0,RE+MISA,852,44456.980444,6532.50347649797,0.0119420764734959,0.117694142486364,0.0264232221641121
3.01029995663981,7,10,5,W0,RE+IVA-L bkt,3408,5408.539407,6535.97916757967,0.0153153477484012,0.216518755021907,0.0312988663121401
3.01029995663981,7,10,5,W0,gPCA+MISA,253,3184.58728,1568.53694761234,0.00488575821747659,0.0439455786634707,0.0180240603779587
3.01029995663981,7,10,5,W0,gPCA+IVA-L bkt,1012,1465.81519,1571.66720870373,0.0102234400507022,0.183669887189783,0.023499464848409
0.457574905606751,7,10,5,W0,RE+MISA,469,8991.622507,6572.6341353326,0.0161130002985541,0.158478674830319,0.0663083145424341
0.457574905606751,7,10,5,W0,RE+IVA-L bkt,1876,2855.478094,6592.2591399806,0.109499087994498,0.668598595115934,0.338642210407265
0.457574905606751,7,10,5,W0,gPCA+MISA,360,4546.377048,1580.30638559308,0.00650693913701414,0.0594435912636169,0.0474153547250078
0.457574905606751,7,10,5,W0,gPCA+IVA-L bkt,1440,2088.711021,1581.74157073397,0.00935964599584744,0.0951779263386045,0.0525620643539673
0.0043451177401773,7,10,5,W0,RE+MISA,423,6095.208116,7533.91178094154,0.0436973676485725,0.442993516416597,0.399702882984358
0.0043451177401773,7,10,5,W0,RE+IVA-L bkt,1692,2510.49982,7573.95683838612,0.554937468405442,0.984701226516249,1.2994342874632
0.0043451177401773,7,10,5,W0,gPCA+MISA,402,4955.324078,1645.99613294667,0.0206602580785408,0.193620045028059,0.322831657436615
0.0043451177401773,7,10,5,W0,gPCA+IVA-L bkt,1608,2374.885211,1656.61859249197,0.141579975318402,0.664215134176753,0.622522610506436
