SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,6,2,W0,RE+MISA,363,5622.772922,4592.2731486904,0.00527683236404707,0.0476188530812159,0.10122189318704
3.01029995663981,1,6,2,W0,RE+IVA-L bkt,1452,2337.462056,4614.45318615306,0.12573598474269,0.698884465221709,0.425499553190671
3.01029995663981,1,6,2,W0,gPCA+MISA,326,4698.893766,1591.57138660295,0.00547889548756613,0.075583357142832,0.101309103327682
3.01029995663981,1,6,2,W0,gPCA+IVA-L bkt,1304,2480.1622,1593.21037152668,0.0107661228567101,0.182716584783548,0.106539993136812
3.01029995663981,3,6,2,W0,RE+MISA,287,4443.068637,7283.76087593359,0.00454205822698861,0.0408457829099074,0.00966479023177524
3.01029995663981,3,6,2,W0,RE+IVA-L bkt,1148,2057.752018,7318.38403427229,0.170021189392293,0.797965444760254,0.49417189556673
3.01029995663981,3,6,2,W0,gPCA+MISA,274,4130.790919,1564.49370239447,0.00453931454279956,0.0408121563757969,0.00965988534161122
3.01029995663981,3,6,2,W0,gPCA+IVA-L bkt,1096,1899.125557,1566.46806797499,0.00911750456906246,0.154202603651973,0.0137622616990858
3.01029995663981,7,6,2,W0,RE+MISA,217,3801.719121,6675.73212581771,0.00540512089337043,0.122308167172297,0.0220568888281274
3.01029995663981,7,6,2,W0,RE+IVA-L bkt,868,1608.744096,6712.00621123948,0.201700718247471,0.832481361983162,0.603406108393478
3.01029995663981,7,6,2,W0,gPCA+MISA,360,5336.672288,1569.1135272198,0.00515980401929967,0.0747238230071137,0.0184058945189116
3.01029995663981,7,6,2,W0,gPCA+IVA-L bkt,1440,2486.196094,1571.54091580139,0.009913791090806,0.18335079034857,0.0232598110613309
3.01029995663981,15,6,2,W0,RE+MISA,314,5380.46641,6424.89158081357,0.00872085261376587,0.138847912886351,0.0296507001361317
3.01029995663981,15,6,2,W0,RE+IVA-L bkt,1256,2347.429553,6450.0018559035,0.116568613366887,0.69573121511218,0.371106272955206
3.01029995663981,15,6,2,W0,gPCA+MISA,332,4815.707438,1574.84165556128,0.0068237917662753,0.0626745627454536,0.0283005600470296
3.01029995663981,15,6,2,W0,gPCA+IVA-L bkt,1328,2160.379794,1577.22857914277,0.0102579305796638,0.146808086672339,0.0333615059524499
30,7,6,2,W0,RE+MISA,433,16770.953718,6445.91695120482,0.0071091922222401,0.0675757007714411,0.00353558205458793
30,7,6,2,W0,RE+IVA-L bkt,1732,2795.826147,6453.02955142088,0.0195505213271158,0.341809076859441,0.0162813880100801
30,7,6,2,W0,gPCA+MISA,323,4674.167053,1562.25787527306,0.00463923175430362,0.0695893795219772,0.00239185501611261
30,7,6,2,W0,gPCA+IVA-L bkt,1292,2120.174392,1562.96079341818,0.00768867789392225,0.0684611098643501,0.00569481290836915
10,7,6,2,W0,RE+MISA,804,46012.701105,6482.75368007794,0.00991451313812302,0.095773417529917,0.0123375289148611
10,7,6,2,W0,RE+IVA-L bkt,3170,5577.72288,6485.67990143125,0.0133099221574793,0.214787951709924,0.0163786882225792
10,7,6,2,W0,gPCA+MISA,319,4749.81204,1564.07203635733,0.00456087069138198,0.0410006185330052,0.00759873411286383
10,7,6,2,W0,gPCA+IVA-L bkt,1276,2342.635701,1566.16267336444,0.00913995273941002,0.16566381768385,0.0117925973931003
3.01029995663981,7,6,2,W0,RE+MISA,438,11984.996186,6520.30597683625,0.0123128589059138,0.119897429575866,0.0268534890766676
3.01029995663981,7,6,2,W0,RE+IVA-L bkt,1752,3184.450592,6533.79655093034,0.0508440723234965,0.525318045317466,0.124835588914086
3.01029995663981,7,6,2,W0,gPCA+MISA,331,4942.853794,1569.11352579229,0.00516080523061718,0.0746994496968159,0.0184091300434828
3.01029995663981,7,6,2,W0,gPCA+IVA-L bkt,1324,2266.989587,1570.95323488534,0.00926052800383029,0.141176396923483,0.0229584938816798
0.457574905606751,7,6,2,W0,RE+MISA,398,8283.995921,6584.00891323208,0.0191627070040382,0.243699498636056,0.068035553746925
0.457574905606751,7,6,2,W0,RE+IVA-L bkt,1592,2762.419212,6607.59622611535,0.161276481090915,0.747487270771589,0.48693676460068
0.457574905606751,7,6,2,W0,gPCA+MISA,388,6126.445199,1580.50879456322,0.00662675331269773,0.0605007134195655,0.0480928287154987
0.457574905606751,7,6,2,W0,gPCA+IVA-L bkt,1544,2532.738804,1581.78743852263,0.00918570096877393,0.0817836734336331,0.0528779644108457
0.0043451177401773,7,6,2,W0,RE+MISA,548,9478.096463,7526.26394257804,0.0402979677144409,0.40146267712006,0.390449505244399
0.0043451177401773,7,6,2,W0,RE+IVA-L bkt,2192,3966.813362,7563.97780173753,0.533664621732316,0.98086671016915,1.28846637035957
0.0043451177401773,7,6,2,W0,gPCA+MISA,440,6400.054307,1646.76671386285,0.0240917072774556,0.277813752683443,0.330837872896529
0.0043451177401773,7,6,2,W0,gPCA+IVA-L bkt,1760,2993.861158,1656.54576451528,0.133801921699315,0.663910394460336,0.617196017735972
