SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,8,8,W0,MISA w/o GP,5423,603.019241,180.034856990858,0.109653692306975,0.704797053001625,0.635494811668462
3.01029995663981,1,8,8,W0,MISA w/ GP,1158,2572.446111,179.3134274632,0.0397801956596388,0.165466126438984,0.224727112543665
3.01029995663981,1,8,8,W0,JBD SOS,1158,2702.307982,181.276063003383,0.308344047040776,0.886650484765168,0.982163984696943
3.01029995663981,3,8,8,W0,MISA w/o GP,2285,422.775266,331.962307504715,0.225316317276942,0.844400660714324,0.746684014323445
3.01029995663981,3,8,8,W0,MISA w/ GP,119,552.555614,330.463932543228,0.0328453060769831,0.134212822098685,0.11211408148157
3.01029995663981,3,8,8,W0,JBD SOS,119,2703.976996,332.701462814682,0.293982339755529,0.901206832340793,0.907161646445866
3.01029995663981,7,8,8,W0,MISA w/o GP,2655,691.3672,278.412098944209,0.341889928175496,0.917555834624951,1.05430153805935
3.01029995663981,7,8,8,W0,MISA w/ GP,1375,3245.611404,276.816468822041,0.0757927472964602,0.458511909655229,0.317970096955648
3.01029995663981,7,8,8,W0,JBD SOS,1375,2682.436474,278.589141564784,0.321245354650732,0.894929656156113,1.07050933282442
3.01029995663981,15,8,8,W0,MISA w/o GP,634,145.378375,270.472711853591,0.393161842240537,0.9552369517062,1.23519829470748
3.01029995663981,15,8,8,W0,MISA w/ GP,805,3273.726034,268.523890693838,0.104876250326633,0.630029762315736,0.435881512643142
3.01029995663981,15,8,8,W0,JBD SOS,805,2724.447259,269.967154129522,0.301920553656867,0.884908995699633,1.0359029149435
30,7,8,8,W0,MISA w/o GP,386,83.479675,289.85516861646,0.405960040808778,0.95643189051724,1.27439316294424
30,7,8,8,W0,MISA w/ GP,0,3047.936094,287.182800801039,0.0368253225199814,0.18099682442504,0.121575834307371
30,7,8,8,W0,JBD SOS,0,2791.729641,289.118406141452,0.249319169637275,0.820139743103658,0.770009415613733
10,7,8,8,W0,MISA w/o GP,1034,232.81218,286.272860162112,0.384142658095167,0.923744286548771,1.15526487598469
10,7,8,8,W0,MISA w/ GP,0,2600.507176,284.544851324354,0.077732152928786,0.501450118548479,0.296768476768648
10,7,8,8,W0,JBD SOS,0,2893.675064,286.257183121976,0.289618272138405,0.895579781817638,0.980057445559361
3.01029995663981,7,8,8,W0,MISA w/o GP,5572,1107.021351,282.676160840611,0.157322399946779,0.749035205982947,0.532039958823898
3.01029995663981,7,8,8,W0,MISA w/ GP,0,2879.511235,282.197186977102,0.0842828231465465,0.478924984595135,0.297691957595797
3.01029995663981,7,8,8,W0,JBD SOS,0,2865.525637,283.801790228683,0.337805315106078,0.909375619129491,0.975918866441079
0.457574905606751,7,8,8,W0,MISA w/o GP,10000,1911.044029,270.424475337138,0.231350005853001,0.791822026395595,0.793148020897204
0.457574905606751,7,8,8,W0,MISA w/ GP,0,4638.677194,270.424475337138,0.231350005853001,0.791822026395595,0.793148020897204
0.457574905606751,7,8,8,W0,JBD SOS,0,2843.983186,271.283558073462,0.350059614475844,0.922090751014433,1.09551585875588
0.0043451177401773,7,8,8,W0,MISA w/o GP,6158,610.045988,287.043902528243,0.344493645095703,0.920113853822567,1.14954943189259
0.0043451177401773,7,8,8,W0,MISA w/ GP,0,2169.030122,287.000273877757,0.32558140447485,0.909807973691763,1.12045016475991
0.0043451177401773,7,8,8,W0,JBD SOS,0,2725.269483,287.908262235268,0.388356596695672,0.958472943071772,1.33696510905778
