SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,6,8,W0,MISA w/o GP,10000,905.623842,181.530345185244,0.114253330663822,0.668782248407854,0.493873134320916
3.01029995663981,1,6,8,W0,MISA w/ GP,772,3053.062881,180.78601180903,0.039900246164237,0.169153604131669,0.228671510350115
3.01029995663981,1,6,8,W0,JBD SOS,772,2865.545579,182.712645401252,0.306726311650482,0.884892282960731,0.995599082020326
3.01029995663981,3,6,8,W0,MISA w/o GP,6694,1318.015693,347.209102924994,0.113209796487742,0.722845513803717,0.660678519983154
3.01029995663981,3,6,8,W0,MISA w/ GP,0,1434.476032,346.236225194433,0.0327381171180217,0.136204127063669,0.180217460311488
3.01029995663981,3,6,8,W0,JBD SOS,0,2742.083372,348.478588885521,0.275435962520908,0.873883458073498,1.03459933575307
3.01029995663981,7,6,8,W0,MISA w/o GP,10000,1927.095982,277.024562607571,0.120789632193804,0.649342790571933,0.566889525310009
3.01029995663981,7,6,8,W0,MISA w/ GP,604,3648.821493,276.875744445814,0.107452833389367,0.548985250446861,0.36617466656808
3.01029995663981,7,6,8,W0,JBD SOS,604,2871.281155,278.436724490312,0.331014949771008,0.913067513862138,1.16168780982317
3.01029995663981,15,6,8,W0,MISA w/o GP,7564,856.854111,274.247571344609,0.175297619566672,0.777850113137637,0.643262374112476
3.01029995663981,15,6,8,W0,MISA w/ GP,1558,2589.683942,273.747142805988,0.110921515986548,0.494758769599611,0.28474284605605
3.01029995663981,15,6,8,W0,JBD SOS,1558,2891.956427,275.392283507319,0.331494045782344,0.918828029984162,1.04824507227915
30,7,6,8,W0,MISA w/o GP,182,47.298583,277.12358316727,0.410683065375122,0.95584396580204,1.23051780959928
30,7,6,8,W0,MISA w/ GP,0,1601.74153,274.333384169553,0.0893371889987188,0.661063361867347,0.375057174849154
30,7,6,8,W0,JBD SOS,0,2893.575855,275.91788588372,0.289222065686644,0.892345667402044,1.03999051638043
10,7,6,8,W0,MISA w/o GP,5062,1539.474654,275.351736151828,0.134299214556898,0.741145006156496,0.493036776788896
10,7,6,8,W0,MISA w/ GP,0,2525.808636,274.650047960062,0.0606705972742731,0.279751384941358,0.164797227079229
10,7,6,8,W0,JBD SOS,0,2792.000225,276.642728889799,0.313735346998357,0.905045205327082,1.01453092246619
3.01029995663981,7,6,8,W0,MISA w/o GP,6775,1317.303139,273.996066624659,0.142677477891341,0.73126933069328,0.586120378566873
3.01029995663981,7,6,8,W0,MISA w/ GP,0,2616.810606,273.538051891822,0.091732665422547,0.5289555662722,0.352414624225008
3.01029995663981,7,6,8,W0,JBD SOS,0,2829.355491,275.262577620565,0.316138195883369,0.921350890563404,1.0170765414416
0.457574905606751,7,6,8,W0,MISA w/o GP,1106,282.839383,264.730823810956,0.377062855249679,0.95458179293141,1.2063834421901
0.457574905606751,7,6,8,W0,MISA w/ GP,0,3902.002865,264.112830709029,0.286831972049738,0.874271504012061,0.719024970504906
0.457574905606751,7,6,8,W0,JBD SOS,0,2830.971932,264.855826951851,0.337188657929973,0.906026161818175,1.06557291689646
0.0043451177401773,7,6,8,W0,MISA w/o GP,8851,735.906634,287.561350369145,0.368943708239337,0.939342502536017,1.37071238784674
0.0043451177401773,7,6,8,W0,MISA w/ GP,0,1278.427436,287.561350369145,0.368943708239337,0.939342502536017,1.37071238784674
0.0043451177401773,7,6,8,W0,JBD SOS,0,2713.613993,288.244895494454,0.378508003395125,0.962124428148132,1.34609502233857
