SNRdB,Acond,Run,R0,Initial,Alg,Iter,WallTime,Cost,MISI,MMD,MMSE
3.01029995663981,1,6,9,W0,MISA w/o GP,2886,536.028154,181.836066099778,0.344218192076098,0.92081604732031,0.988648764939054
3.01029995663981,1,6,9,W0,MISA w/ GP,599,2615.409051,180.149689240854,0.0409821465924514,0.173320689931931,0.202335664790747
3.01029995663981,1,6,9,W0,JBD SOS,599,2824.805965,182.174617760769,0.347030815012194,0.922107689982442,1.07910718475787
3.01029995663981,3,6,9,W0,MISA w/o GP,6526,428.197052,329.228412283463,0.111524912224144,0.677866264054916,0.499574998191215
3.01029995663981,3,6,9,W0,MISA w/ GP,2,493.861484,328.23219892151,0.0323451254721684,0.133029323869571,0.157084016274844
3.01029995663981,3,6,9,W0,JBD SOS,2,2765.678133,330.464269587596,0.297174842347616,0.870177919447292,0.969669108466707
3.01029995663981,7,6,9,W0,MISA w/o GP,1206,348.193148,276.138921704637,0.380125396287931,0.938505663076545,1.18250439848885
3.01029995663981,7,6,9,W0,MISA w/ GP,2211,4668.478245,274.679220353904,0.133387751003869,0.575408698053086,0.353502838399244
3.01029995663981,7,6,9,W0,JBD SOS,2211,2869.122876,276.12602384449,0.318326440259909,0.910346137348432,1.12019587545137
3.01029995663981,15,6,9,W0,MISA w/o GP,2340,604.66159,266.923864837897,0.385779198904174,0.947963851429204,1.27581961836969
3.01029995663981,15,6,9,W0,MISA w/ GP,3093,3281.257526,265.528381943554,0.143603288218041,0.724176978545993,0.526760084141456
3.01029995663981,15,6,9,W0,JBD SOS,3093,2847.80237,266.751668697727,0.3256016923879,0.916497466245647,0.9741547548674
30,7,6,9,W0,MISA w/o GP,539,172.113119,276.755213754818,0.400856805547143,0.954772940229419,1.2161101195748
30,7,6,9,W0,MISA w/ GP,0,2157.04279,273.832391836533,0.0350379606221218,0.143965614856892,0.150492541201245
30,7,6,9,W0,JBD SOS,0,2740.23701,276.073782641364,0.314995269827013,0.870916107073979,0.945459684681817
10,7,6,9,W0,MISA w/o GP,608,130.434922,277.06687623737,0.399859909279835,0.946600053344552,1.21569625106576
10,7,6,9,W0,MISA w/ GP,0,2116.162861,274.783831795741,0.0562163984422777,0.304232322980314,0.207530193224637
10,7,6,9,W0,JBD SOS,0,2783.596333,276.760716878929,0.297717904612339,0.885871604321694,0.991099304325986
3.01029995663981,7,6,9,W0,MISA w/o GP,7850,1373.689433,275.153558966998,0.162120095746618,0.778617877098362,0.615743829056614
3.01029995663981,7,6,9,W0,MISA w/ GP,0,4721.43997,274.569240356096,0.0809049674679439,0.509140227621486,0.380523138634651
3.01029995663981,7,6,9,W0,JBD SOS,0,2753.203027,276.406698575459,0.333785187170911,0.922192072763413,0.973333017323078
0.457574905606751,7,6,9,W0,MISA w/o GP,891,243.718558,266.80676415393,0.373737035249618,0.938943086619699,1.24540264360974
0.457574905606751,7,6,9,W0,MISA w/ GP,0,3203.763786,266.272943955502,0.313810875753239,0.914229078204763,1.04838301086289
0.457574905606751,7,6,9,W0,JBD SOS,0,2613.229329,266.83922684099,0.363583444819102,0.943476741809792,1.18909424481789
0.0043451177401773,7,6,9,W0,MISA w/o GP,4708,406.823008,284.104676128627,0.349113165282581,0.938434049646431,1.31014458030038
0.0043451177401773,7,6,9,W0,MISA w/ GP,0,749.215845,284.104676128627,0.349113165282581,0.938434049646431,1.31014458030038
0.0043451177401773,7,6,9,W0,JBD SOS,0,2729.008803,284.895572794594,0.367670550208933,0.954023416107228,1.38867650127106
